,Year,Country Name,Country Code,Life Expectancy at birth (total years),Lifetime risk of maternal death (%),"Mortality cauased by road traffic injury (per 100,000 population)","Mortality from CVD, cancer, diabetes or CRD between ages 30 and 70 (%)","Mortality rate attributed to household and ambient air pollution, age-standardized (per 100,000 population)","Mortality rate attributed to unintentional poisoning (per 100,000 population)","Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)","Mortality rate, infant (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)","Mortality rate, under-5 (per 1,000 live births)","Suicide mortality rate (per 100,000 population)",Weighted World Death
106,2017,Belgium,BEL,0.9546740320967669,0.0012646625364133085,0.07457627118644068,0.21359223300970873,0.04844183893859919,0.06666666666666667,0.0029702970297029703,0.03678929765886287,0.050884955752212385,0.03146584804297774,0.21724137931034482,-0.1007507319422033
107,2018,Belgium,BEL,0.9558740892423447,0.0011745142997361493,0.07322033898305086,0.20970873786407768,0.04844183893859919,0.06666666666666667,0.0029702970297029703,0.0379041248606466,0.053097345132743355,0.03223330775134305,0.2149425287356322,-0.0992001935856075
108,2019,Belgium,BEL,0.9576456021715315,0.001084366063058976,0.07864406779661016,0.2058252427184466,0.04844183893859919,0.06666666666666667,0.0029702970297029703,0.0379041248606466,0.053097345132743355,0.03223330775134305,0.2103448275862069,-0.1736278034086859
109,2020,Belgium,BEL,0.9582742035335002,0.0009942178263818169,0.0705084745762712,0.20194174757281558,0.04844183893859919,0.06666666666666667,0.0029702970297029703,0.0379041248606466,0.053097345132743355,0.03223330775134305,0.2103448275862069,-0.07222579411517216
110,2016,Belize,BLZ,0.8694639744749749,0.014877347353728107,0.38237288135593217,0.3106796116504854,0.2116630669546436,0.049999999999999996,0.009900990099009901,0.13935340022296544,0.21238938053097342,0.11128165771297006,0.06666666666666667,-7.007949802648436
111,2017,Belize,BLZ,0.8711743416353159,0.013372115582244153,0.2630508474576271,0.3145631067961165,0.2116630669546436,0.06666666666666667,0.009900990099009901,0.1315496098104794,0.20132743362831856,0.10514198004604756,0.08045977011494253,-5.768279842331424
112,2018,Belize,BLZ,0.8727089861421972,0.011866883810760185,0.3050847457627119,0.312621359223301,0.2116630669546436,0.049999999999999996,0.009900990099009901,0.1237458193979933,0.1902654867256637,0.09900230237912509,0.07471264367816093,-6.022414115408387
113,2019,Belize,BLZ,0.8741967712748226,0.010361652039276232,0.3064406779661017,0.32038834951456313,0.2116630669546436,0.06666666666666667,0.009900990099009901,0.11817168338907469,0.17920353982300882,0.09439754412893323,0.08160919540229884,-6.0818318258554935
114,2020,Belize,BLZ,0.8757743702081053,0.00885642026779228,0.28112994350282483,0.3236245954692557,0.2116630669546436,0.07222222222222222,0.009900990099009901,0.11148272017837235,0.17035398230088494,0.08979278587874136,0.08659003831417625,-5.784599338311908
115,2016,Benin,BEN,0.7132582503928758,0.3018158377106227,0.3728813559322034,0.4524271844660194,0.6325208269052761,0.4666666666666666,0.5910891089108912,0.6900780379041248,0.6969026548672566,0.7321565617805065,0.09195402298850575,-22.515677369035973
116,2017,Benin,BEN,0.7166438401828659,0.29012490977779265,0.36610169491525424,0.45048543689320386,0.6325208269052761,0.4666666666666666,0.5910891089108912,0.6755852842809364,0.6880530973451328,0.7152724481964696,0.09195402298850575,-22.311715797063524
117,2018,Benin,BEN,0.7201114338778037,0.27843398184496254,0.3647457627118644,0.4446601941747573,0.6325208269052761,0.45,0.5910891089108912,0.661092530657748,0.6769911504424778,0.6976208749040675,0.09080459770114943,-22.009796520871376
118,2019,Benin,BEN,0.7236376017905615,0.2667430539121325,0.36338983050847457,0.4388349514563107,0.6325208269052761,0.43333333333333335,0.5910891089108912,0.6454849498327759,0.6681415929203539,0.6784343821949348,0.0896551724137931,-21.706086506532515
119,2020,Benin,BEN,0.7270466212676794,0.25505212597930244,0.36203389830508476,0.4330097087378641,0.6325208269052761,0.4166666666666668,0.5910891089108912,0.6298773690078038,0.6570796460176991,0.6592478894858019,0.08850574712643679,-21.3958564724877
120,2016,Bermuda,BMU,0.9515624553550168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9515624553550168
121,2017,Bermuda,BMU,0.9540797180818136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9540797180818136
122,2018,Bermuda,BMU,0.9565369779513314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9565369779513314
123,2019,Bermuda,BMU,0.959054240678128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.959054240678128
124,2020,Bermuda,BMU,0.9615715034049246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9615715034049246
125,2016,Bhutan,BTN,0.8291883423020144,0.060464655853551534,0.2562711864406779,0.3592233009708738,0.3841406973156433,0.049999999999999996,0.03861386138613861,0.2954292084726867,0.3893805309734513,0.24481964696853412,0.05172413793103448,-8.777542596916518
126,2017,Bhutan,BTN,0.8332651078622793,0.05680529204773495,0.2128813559322034,0.3631067961165048,0.3841406973156433,0.049999999999999996,0.03861386138613861,0.2853957636566332,0.37610619469026546,0.2356101304681504,0.052873563218390804,-8.251912209930257
127,2018,Bhutan,BTN,0.8371427210819562,0.053145928241918355,0.21559322033898307,0.36116504854368936,0.3841406973156433,0.049999999999999996,0.03861386138613861,0.2753623188405797,0.3606194690265487,0.22716807367613198,0.052873563218390804,-8.165149209122967
128,2019,Bhutan,BTN,0.8408563264917377,0.049486564436101776,0.21966101694915252,0.3592233009708738,0.3841406973156433,0.03333333333333333,0.03861386138613861,0.2664437012263099,0.3473451327433628,0.2194934765924789,0.052873563218390804,-7.97071286620476
129,2020,Bhutan,BTN,0.8447456545549787,0.0458272006302852,0.20745762711864407,0.3592233009708738,0.3841406973156433,0.027777777777777766,0.03861386138613861,0.2586399108138238,0.3384955752212389,0.21181887950882577,0.05325670498084291,-7.7240422778039655
130,2016,Bolivia,BOL,0.8273725415495977,0.06866477210742016,0.20745762711864407,0.35339805825242715,0.19654427645788336,0.09999999999999999,0.05544554455445544,0.2709030100334448,0.35176991150442477,0.2294704528012279,0.07586206896551724,-7.213817436622887
131,2017,Bolivia,BOL,0.8311095766465069,0.0650008185803367,0.2752542372881356,0.34951456310679613,0.19654427645788336,0.09999999999999999,0.05544554455445544,0.2586399108138238,0.33628318584070793,0.2194934765924789,0.0735632183908046,-7.7784244023997635
132,2018,Bolivia,BOL,0.834553740654317,0.06133686505325323,0.28067796610169493,0.34951456310679613,0.19654427645788336,0.09999999999999999,0.05544554455445544,0.24860646599777034,0.32300884955752207,0.21028396009209513,0.07241379310344827,-7.742834389630555
133,2019,Bolivia,BOL,0.8377636077908472,0.057672911526169775,0.2861016949152543,0.34757281553398056,0.19654427645788336,0.09999999999999999,0.05544554455445544,0.23968784838350055,0.30973451327433627,0.20184190330007673,0.07126436781609195,-7.703069429105575
134,2020,Bolivia,BOL,0.841442068669937,0.05400895799908632,0.29152542372881357,0.34951456310679613,0.19654427645788336,0.09999999999999999,0.05544554455445544,0.23076923076923075,0.2986725663716814,0.19493476592478892,0.07011494252873562,-7.6950301963747085
135,2016,Bosnia and Herzegovina,BIH,0.9020195247392734,0.0017697976515692196,0.22101694915254239,0.3650485436893204,0.2462203023758099,0.06666666666666667,0.0009900990099009901,0.059085841694537344,0.0995575221238938,0.04758250191864927,0.1206896551724138,-4.671945886773881
136,2017,Bosnia and Herzegovina,BIH,0.9035424544025906,0.001741077812037133,0.21152542372881356,0.3631067961165048,0.2462203023758099,0.06666666666666667,0.0009900990099009901,0.059085841694537344,0.09734513274336283,0.04681504221028395,0.1206896551724138,-4.556091958034143
137,2018,Bosnia and Herzegovina,BIH,0.9051122434401638,0.0017123579725050466,0.19254237288135592,0.3650485436893204,0.2462203023758099,0.06666666666666667,0.0009900990099009901,0.057971014492753624,0.09513274336283185,0.04604758250191864,0.12413793103448277,-4.331429254248829
138,2019,Bosnia and Herzegovina,BIH,0.9067406066955569,0.00168363813297296,0.18305084745762712,0.3631067961165048,0.2462203023758099,0.06666666666666667,0.0009900990099009901,0.056856187290969896,0.09292035398230088,0.04528012279355334,0.12528735632183907,-4.202895409927243
139,2020,Bosnia and Herzegovina,BIH,0.9081112433925423,0.0016549182934408734,0.18305084745762706,0.35728155339805817,0.2462203023758099,0.06666666666666667,0.0009900990099009901,0.054626532887402456,0.0907079646017699,0.043745203376822715,0.1206896551724138,-4.1965417153672
140,2016,Botswana,BWA,0.7986946045049764,0.06815248110716442,0.336271186440678,0.5611650485436893,0.31255785251465595,0.3333333333333333,0.11683168316831684,0.4381270903010033,0.5132743362831858,0.3775901765157329,0.2045977011494253,-12.814736651722736
141,2017,Botswana,BWA,0.8061218153245393,0.06386118892243502,0.3389830508474576,0.5533980582524272,0.31255785251465595,0.3333333333333333,0.11683168316831684,0.4258639910813824,0.5088495575221239,0.3668457405986185,0.19999999999999998,-12.756194165468605
142,2018,Botswana,BWA,0.8115457878946617,0.05956989673770562,0.34847457627118644,0.5475728155339805,0.31255785251465595,0.3333333333333333,0.11683168316831684,0.41917502787068006,0.5022123893805309,0.36070606293169605,0.19999999999999998,-12.75871109202966
143,2019,Botswana,BWA,0.8152593933044431,0.055278604552976236,0.3579661016949152,0.5242718446601942,0.31255785251465595,0.3,0.11683168316831684,0.41137123745819393,0.49336283185840707,0.3522640061396776,0.18505747126436783,-12.525299497882843
144,2020,Botswana,BWA,0.8207809895709319,0.05098731236824684,0.36519774011299433,0.5119741100323625,0.31255785251465595,0.2888888888888889,0.11683168316831684,0.4024526198439242,0.4845132743362831,0.3438219493476592,0.17854406130268202,-12.422183278461286
145,2016,Brazil,BRA,0.8813076813181581,0.015849085175574446,0.26983050847457624,0.31650485436893205,0.09225547670472076,0.016666666666666666,0.009900990099009901,0.16722408026755853,0.22123893805309733,0.1281657712970069,0.06896551724137931,-5.045833204237015
146,2017,Brazil,BRA,0.8839552359636174,0.015095154370715276,0.2535593220338983,0.3067961165048544,0.09225547670472076,0.03333333333333333,0.009900990099009901,0.15384615384615385,0.20575221238938055,0.11818879508825786,0.07586206896551724,-4.790070529011524
147,2018,Brazil,BRA,0.8864856421734368,0.014341223565856103,0.23186440677966103,0.3048543689320388,0.09225547670472076,0.03333333333333333,0.009900990099009901,0.1516164994425864,0.20353982300884954,0.11665387567152723,0.08045977011494253,-4.502266767434776
148,2019,Brazil,BRA,0.8889340444783085,0.013587292760996919,0.21694915254237288,0.30097087378640774,0.09225547670472076,0.016666666666666666,0.009900990099009901,0.14827201783723523,0.19690265486725664,0.1143514965464313,0.07931034482758621,-4.172449857145876
149,2020,Brazil,BRA,0.8915464545930757,0.012833361956137747,0.18847457627118652,0.3009708737864077,0.09225547670472076,0.03333333333333333,0.009900990099009901,0.14604236343366778,0.19247787610619466,0.11281657712970068,0.08965517241379312,-3.901448246619472
150,2016,British Virgin Islands,VGB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,2017,British Virgin Islands,VGB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,2018,British Virgin Islands,VGB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,2019,British Virgin Islands,VGB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,2020,British Virgin Islands,VGB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,2016,Brunei Darussalam,BRN,0.8838849469022335,0.0086521007897411,0.12338983050847457,0.3592233009708738,0.04103671706263499,0.06666666666666667,0.0009900990099009901,0.10033444816053512,0.11946902654867257,0.08288564850345356,0.029885057471264367,-3.5542672445548544
156,2017,Brunei Darussalam,BRN,0.8854664507833706,0.008515010124712822,0.10983050847457626,0.3631067961165048,0.04103671706263499,0.0,0.0009900990099009901,0.10256410256410255,0.1238938053097345,0.08442056792018418,0.03793103448275862,-2.854636192383351
157,2018,Brunei Darussalam,BRN,0.8870713843516358,0.008377919459684541,0.10576271186440678,0.3631067961165048,0.04103671706263499,0.0,0.0009900990099009901,0.10479375696767002,0.12831858407079644,0.0859554873369148,0.035632183908045977,-2.8569162706430484
158,2019,Brunei Darussalam,BRN,0.888688032763465,0.008240828794656261,0.1016949152542373,0.3592233009708738,0.04103671706263499,0.0,0.0009900990099009901,0.10702341137123746,0.1327433628318584,0.08749040675364543,0.031034482758620693,-2.860456813503439
159,2020,Brunei Darussalam,BRN,0.8903046811752942,0.008103738129627981,0.09762711864406778,0.3553398058252427,0.04103671706263499,0.0,0.0009900990099009901,0.10702341137123746,0.13495575221238937,0.08825786646201074,0.026436781609195405,-2.849831040581641
160,2016,Bulgaria,BGR,0.876413162531549,0.002120926727454196,0.1383050847457627,0.47378640776699027,0.19068188830607835,0.06666666666666667,0.0009900990099009901,0.07246376811594203,0.08628318584070796,0.05909439754412893,0.11149425287356321,-4.196631488068595
161,2017,Bulgaria,BGR,0.8764417353207301,0.0020158303426870104,0.1342372881355932,0.47572815533980584,0.19068188830607835,0.13333333333333333,0.0009900990099009901,0.06800445930880712,0.08185840707964602,0.056024558710667687,0.11839080459770115,-4.602425745626587
162,2018,Bulgaria,BGR,0.878184675460737,0.0019107339579198114,0.12067796610169491,0.47378640776699027,0.19068188830607835,0.08333333333333333,0.0009900990099009901,0.06465997770345595,0.07522123893805309,0.05372217958557175,0.11149425287356321,-4.081639828664896
163,2019,Bulgaria,BGR,0.8776132196771279,0.0018056375731526264,0.1247457627118644,0.4699029126213592,0.19068188830607835,0.08333333333333333,0.0009900990099009901,0.06131549609810479,0.07079646017699115,0.05065234075211051,0.11149425287356321,-4.071229119994311
164,2020,Bulgaria,BGR,0.8770417638935188,0.0017005411883854414,0.12881355932203387,0.46601941747572817,0.19068188830607835,0.08333333333333333,0.0009900990099009901,0.056856187290969896,0.0663716814159292,0.04681504221028395,0.11149425287356321,-4.055518918086699
165,2016,Burkina Faso,BFA,0.7070376684604028,0.2598836464586749,0.4135593220338983,0.47961165048543686,0.6362233878432582,0.5666666666666667,0.4910891089108911,0.6488294314381271,0.6128318584070795,0.748273215656178,0.0896551724137931,-22.937261976072953
166,2017,Burkina Faso,BFA,0.7118876136958903,0.24797988953184427,0.41627118644067795,0.47378640776699027,0.6362233878432582,0.5499999999999999,0.4910891089108911,0.6321070234113713,0.6039823008849557,0.7221795855717573,0.08850574712643679,-22.643047946608334
167,2018,Burkina Faso,BFA,0.7166438401828659,0.23607613260501362,0.4176271186440678,0.4699029126213592,0.6362233878432582,0.5,0.4910891089108911,0.6176142697881828,0.5907079646017699,0.6968534151957021,0.08735632183908046,-22.072665196413155
168,2019,Burkina Faso,BFA,0.7213649221391495,0.22417237567818302,0.42033898305084744,0.4640776699029126,0.6362233878432582,0.5166666666666667,0.4910891089108911,0.6031215161649944,0.579646017699115,0.6738296239447428,0.08620689655172414,-22.0553481928938
169,2020,Burkina Faso,BFA,0.7260860040954331,0.21226861875135236,0.4230508474576271,0.45825242718446607,0.6362233878432582,0.5333333333333333,0.4910891089108911,0.588628762541806,0.5707964601769911,0.6523407521105141,0.08505747126436781,-22.05080803518295
170,2016,Burundi,BDI,0.7090760512405353,0.44580725403652144,0.47186440677966096,0.49514563106796117,0.5550755939524837,0.5833333333333334,0.6475247524752475,0.4949832775919732,0.5088495575221239,0.4942440521872602,0.0735632183908046,-22.8465121405863
171,2017,Burundi,BDI,0.7134105433592076,0.4311541084151222,0.4732203389830508,0.4893203883495145,0.5550755939524837,0.5666666666666667,0.6475247524752475,0.47603121516165,0.495575221238938,0.4719877206446661,0.0735632183908046,-22.526524963695383
172,2018,Burundi,BDI,0.7174990237630363,0.41650096279372295,0.47728813559322036,0.48737864077669907,0.5550755939524837,0.5499999999999999,0.6475247524752475,0.46042363433667777,0.4823008849557522,0.45280122793553335,0.07241379310344827,-22.28263306444601
173,2019,Burundi,BDI,0.7214469260440974,0.4018478171723237,0.48135593220338985,0.4854368932038835,0.5550755939524837,0.5333333333333333,0.6475247524752475,0.44481605351170567,0.47123893805309736,0.4343821949347659,0.07126436781609195,-22.048588750294456
174,2020,Burundi,BDI,0.7255705509786181,0.38719467155092446,0.4845197740112995,0.4822006472491909,0.5550755939524837,0.5166666666666667,0.6475247524752475,0.4303232998885173,0.4623893805309734,0.417498081350729,0.07049808429118774,-21.81041489790748
175,2016,Cabo Verde,CPV,0.8475337873232058,0.022130317751419593,0.3444067796610169,0.29320388349514565,0.3070040111076828,0.06666666666666667,0.04059405940594059,0.17279821627647715,0.2411504424778761,0.13891020721412126,0.16551724137931034,-6.857102659012979
176,2017,Cabo Verde,CPV,0.8501461974379732,0.02122559709186366,0.35118644067796606,0.29514563106796116,0.3070040111076828,0.06666666666666667,0.04059405940594059,0.1616499442586399,0.22566371681415925,0.1289332310053722,0.16321839080459769,-6.844020626242375
177,2018,Cabo Verde,CPV,0.8526297442735368,0.02032087643230773,0.3566101694915254,0.34174757281553403,0.3070040111076828,0.06666666666666667,0.04059405940594059,0.1516164994425864,0.21238938053097342,0.12125863392171911,0.15402298850574714,-7.120954410153648
178,2019,Cabo Verde,CPV,0.8549609981427687,0.019416155772751794,0.36338983050847457,0.3378640776699029,0.3070040111076828,0.06666666666666667,0.04059405940594059,0.1426978818283166,0.1991150442477876,0.1143514965464313,0.1482758620689655,-7.133437635077537
179,2020,Cabo Verde,CPV,0.8575968379446641,0.018511435113195862,0.36745762711864416,0.4349514563106798,0.3070040111076828,0.06666666666666667,0.04059405940594059,0.13600891861761424,0.18805309734513273,0.10897927858787412,0.13563218390804602,-7.702657119065899
180,2016,Cambodia,KHM,0.808054764512596,0.0693347609697017,0.24135593220338983,0.4407766990291262,0.46220302375809935,0.08333333333333333,0.06435643564356436,0.2898550724637681,0.34513274336283184,0.23254029163468917,0.05862068965517241,-9.717451246045382
181,2017,Cambodia,KHM,0.8117097957045574,0.06513105712432794,0.2494915254237288,0.4388349514563107,0.46220302375809935,0.08333333333333333,0.06435643564356436,0.27759197324414714,0.32964601769911506,0.22256331542594013,0.05747126436781609,-9.684893956513552
182,2018,Cambodia,KHM,0.8150016667460355,0.06092735327895417,0.2576271186440678,0.4388349514563107,0.46220302375809935,0.08333333333333333,0.06435643564356436,0.2653288740245262,0.3163716814159292,0.21258633921719108,0.056321839080459776,-9.669045733137875
183,2019,Cambodia,KHM,0.8179655221677222,0.05672364943358039,0.2657627118644068,0.4368932038834951,0.46220302375809935,0.08333333333333333,0.06435643564356436,0.25529542920847265,0.3053097345132743,0.20414428242517269,0.056321839080459776,-9.650708114547356
184,2020,Cambodia,KHM,0.8226748892804419,0.052519945588206614,0.27389830508474566,0.4330097087378642,0.46220302375809935,0.08333333333333333,0.06435643564356436,0.24526198439241917,0.29203539823008845,0.19723714504988485,0.05402298850574714,-9.641108411099468
185,2016,Cameroon,CMR,0.6801989618553265,0.3716253317657229,0.4,0.4854368932038835,0.6420857759950632,0.4666666666666666,0.44752475247524753,0.6153846153846154,0.6349557522123893,0.6462010744435916,0.10574712643678161,-21.234223408044265
