,Year,Country Name,Country Code,GDP (current $),"Compulsory education, duration (years)","Current education expenditure, primary (% of total expenditure in primary public institutions)","Current education expenditure, secondary (% of total expenditure in secondary public institutions)","Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)","Current education expenditure, total (% of total expenditure in public institutions)","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","Educational attainment, at least completed primary, population 25+ years, total (%)","Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)","Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",Expenditure on primary education (% of government expenditure on education),Expenditure on secondary education (% of government expenditure on education),Expenditure on tertiary education (% of government expenditure on education),"Government expenditure on education, total (% of GDP)","Government expenditure on education, total (% of government expenditure)",Age
375,2016,Europe & Central Asia,ECS,20445552705800.9,10.0,93.0887908935547,94.4841613769531,92.934700012207,93.4671173095704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.83837,37.132345,21.29603,4.83923006057739,12.3531198501587,0
376,2017,Europe & Central Asia,ECS,21648851652556.4,10.0,93.6988677978515,94.6844482421875,92.9610786437989,93.3995170593261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.83837,37.132345,21.29603,4.78077983856201,11.9676303863525,1
377,2018,Europe & Central Asia,ECS,23217309660002.3,10.0,92.4463882446289,93.3686294555664,92.165714263916,93.1410102844238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.83837,37.132345,21.29603,4.67819976806641,11.7471752166748,2
378,2019,Europe & Central Asia,ECS,22934004820241.6,10.0,92.12518692016602,92.81086349487306,91.78122138977051,92.9779567718505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.83837,37.132345,21.29603,4.59768462181092,11.444202899932849,3
379,2020,Europe & Central Asia,ECS,22121578723066.8,10.0,91.80398559570311,92.25309753417972,91.396728515625,92.8149032592772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.83837,37.132345,21.29603,4.51716947555543,11.141230583190898,4
380,2016,Europe & Central Asia (IDA & IBRD countries),TEC,3490782809413.07,10.0,0.0,0.0,95.9520034790039,93.8604049682617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.08263,3.96209001541138,12.3531198501587,0
381,2017,Europe & Central Asia (IDA & IBRD countries),TEC,3912599713398.07,10.0,0.0,0.0,94.0084762573242,93.930591583252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.08263,4.09102010726929,12.3908004760742,1
382,2018,Europe & Central Asia (IDA & IBRD countries),TEC,4073645764077.81,10.0,0.0,0.0,94.738639831543,93.8843688964844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.08263,4.61579990386963,12.85116481781,2
383,2019,Europe & Central Asia (IDA & IBRD countries),TEC,4153453159866.14,10.0,0.0,0.0,94.13195800781254,93.89635086059576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.08263,3.94576001167297,13.10018730163565,3
384,2020,Europe & Central Asia (IDA & IBRD countries),TEC,3876733319266.95,10.0,0.0,0.0,93.52527618408209,93.9083328247071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.08263,3.9403166770935,13.3492097854613,4
385,2016,Europe & Central Asia (excluding high income),ECA,2965857286860.64,10.0,0.0,0.0,96.0015258789063,93.6546783447266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.652505,3.86126506328583,12.5096597671509,0
386,2017,Europe & Central Asia (excluding high income),ECA,3329876408661.55,10.0,0.0,0.0,94.0613784790039,93.3315162658691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.57059,4.09102010726929,12.7309503555298,1
387,2018,Europe & Central Asia (excluding high income),ECA,3423986143967.44,10.0,0.0,0.0,95.4376449584961,94.3380889892579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.488674999999997,4.48639988899231,12.9514999389648,2
388,2019,Europe & Central Asia (excluding high income),ECA,3493926388854.03,10.0,0.0,0.0,95.15570449829099,94.67979431152355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.406759999999995,3.94576001167297,13.772500038147,3
389,2020,Europe & Central Asia (excluding high income),ECA,3222403620453.33,10.0,0.0,0.0,94.87376403808588,95.02149963378919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.324844999999993,3.9739249944686836,14.193446795145698,4
390,2016,European Union,EUU,13885155820999.3,10.0,93.3996391296387,94.4841613769531,92.5117225646973,93.6546783447266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.81164,37.31704,21.79022,4.79266977310181,12.025239944458,0
391,2017,European Union,EUU,14734764528614.8,10.0,93.9427032470703,95.1725463867188,92.5416564941406,93.9317474365235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.81164,37.31704,21.79022,4.61972999572754,11.0554304122925,1
392,2018,European Union,EUU,15971540026258.9,10.0,92.4148445129395,93.6002922058105,91.6764869689942,92.4847030639648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.81164,37.31704,21.79022,4.62730979919434,11.1235504150391,2
393,2019,European Union,EUU,15689357247344.5,10.0,91.9224472045899,93.1583576202392,91.25886917114265,91.8997154235839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.81164,37.31704,21.79022,4.544629812240606,10.67270565032965,3
394,2020,European Union,EUU,15291934754441.6,10.0,91.43004989624029,92.71642303466791,90.8412513732911,91.314727783203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.81164,37.31704,21.79022,4.461949825286871,10.221860885620199,4
395,2016,Faroe Islands,FRO,2738832687.13698,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.71989011764526,16.2498092651367,0
396,2017,Faroe Islands,FRO,2899226097.62377,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.23338031768799,17.250919342041,1
397,2018,Faroe Islands,FRO,3051341335.9516,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.74687051773072,17.3672103881836,2
398,2019,Faroe Islands,FRO,3126293219.77989,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.26036071777345,15.4116296768188,3
399,2020,Faroe Islands,FRO,3255446730.66086,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.77385091781618,15.132236480712832,4
400,2016,Fiji,FJI,4930204229.72263,0.0,0.0,0.0,0.0,0.0,5.16891002655029,87.3066177368164,0.0,99.7842712402344,5.16891002655029,44.5563583374023,1.07687997817993,0.0746200010180473,0.0,0.0,0.0,4.8358998298645,15.1698904037476,0
401,2017,Fiji,FJI,5353404422.08138,0.0,0.0,0.0,0.0,0.0,5.16891002655029,87.3066177368164,0.0,99.7842712402344,5.16891002655029,44.5563583374023,1.07687997817993,0.0746200010180473,0.0,0.0,0.0,4.65118980407715,16.8171901702881,1
402,2018,Fiji,FJI,5581371847.61641,0.0,0.0,0.0,0.0,0.0,5.16891002655029,87.3066177368164,0.0,99.7842712402344,5.16891002655029,44.5563583374023,1.07687997817993,0.0746200010180473,0.0,0.0,0.0,4.83571004867554,14.9348096847534,2
403,2019,Fiji,FJI,5496264766.37285,0.0,0.0,0.0,0.0,0.0,5.16891002655029,87.3066177368164,0.0,99.7842712402344,5.16891002655029,44.5563583374023,1.07687997817993,0.0746200010180473,0.0,0.0,0.0,5.06788015365601,16.8337001800537,3
404,2020,Fiji,FJI,4533883782.27458,0.0,0.0,0.0,0.0,0.0,5.16891002655029,87.3066177368164,0.0,99.7842712402344,5.16891002655029,44.5563583374023,1.07687997817993,0.0746200010180473,0.0,0.0,0.0,5.14520692825318,16.3917503356934,4
405,2016,Finland,FIN,240607907010.383,10.0,87.5858993530273,89.197868347168,96.594612121582,91.1962585449219,23.53667926788325,0.0,35.5192794799805,0.0,34.63098526000981,74.5599784851074,11.50853013992305,1.101784944534295,20.51118,36.94765,26.54204,6.85153007507324,12.312310218811,0
406,2017,Finland,FIN,255016517537.983,10.0,88.3370132446289,89.3897399902344,94.1657409667969,90.9797210693359,24.3361492156982,0.0,36.2037696838379,0.0,35.2476501464844,75.5235595703125,11.9063501358032,1.14365994930267,20.51118,36.94765,26.54204,6.36311006546021,11.8638696670532,1
407,2018,Finland,FIN,275580448365.235,10.0,87.5112609863281,89.8074111938477,96.9328231811523,91.4747924804688,25.13561916351315,0.0,36.8882598876953,0.0,35.864315032959006,76.48714065551759,12.30417013168335,1.1855349540710451,20.51118,36.94765,26.54204,6.26929998397827,11.7516202926636,2
408,2019,Finland,FIN,268508200125.49,10.0,87.47394180297849,90.11218261718756,97.10192871093744,91.61405944824226,25.9350891113281,0.0,37.5727500915527,0.0,36.4809799194336,77.4507217407227,12.7019901275635,1.22740995883942,20.51118,36.94765,26.54204,5.978184938430784,11.4712753295899,3
409,2020,Finland,FIN,269594831987.549,10.0,87.43662261962889,90.4169540405274,97.2710342407226,91.75332641601571,26.734559059143052,0.0,38.2572402954101,0.0,37.0976448059082,78.41430282592779,13.09981012344365,1.2692849636077952,20.51118,36.94765,26.54204,5.687069892883299,11.190930366516202,4
410,2016,Fragile and conflict affected situations,FCS,1407794580336.84,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.83076500892639,12.8473448753357,0
411,2017,Fragile and conflict affected situations,FCS,1440153462302.17,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.70759010314941,14.503210067749,1
412,2018,Fragile and conflict affected situations,FCS,1572829705560.61,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.13120007514954,13.1701002120972,2
413,2019,Fragile and conflict affected situations,FCS,1661765815317.45,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2814176082611155,13.33147788047795,3
414,2020,Fragile and conflict affected situations,FCS,1508644836830.91,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4316351413726904,13.4928555488587,4
415,2016,France,FRA,2471285607081.72,10.0,94.3118057250976,92.0565490722657,91.7370834350587,92.5791091918945,17.4036998748779,83.6858291625977,29.6249599456787,97.6264724731445,29.5100402832031,69.6656265258789,9.10295963287354,0.804830014705658,0.0,0.0,0.0,5.4900302886963,9.58002948760987,0
416,2017,France,FRA,2588740901639.81,10.0,93.4001770019531,92.0089797973633,91.8386611938477,92.3666305541992,18.0016708374023,84.2147979736328,30.2273502349854,97.5684661865234,30.1307907104492,70.0754928588867,9.49569988250732,0.836380004882813,0.0,0.0,0.0,5.45160007476807,9.65242958068848,1
417,2018,France,FRA,2789593979064.58,10.0,92.4885482788086,91.9614105224609,91.9402389526367,92.1541519165039,18.9349269866943,84.95904795328777,31.411394119262702,97.65701548258464,31.285906473795563,71.3467737833659,10.043606758117647,0.8324633240699767,0.0,0.0,0.0,5.41316986083984,9.72482967376709,2
418,2019,France,FRA,2728870246705.88,10.0,91.57691955566409,91.9138412475585,92.04181671142571,91.94167327880861,19.7005405426025,85.5956573486328,32.3046112060547,97.6722869873047,32.1738395690918,72.1873474121094,10.5139303207397,0.846279978752136,0.0,0.0,0.0,5.37473964691161,9.7972297668457,3
419,2020,France,FRA,2630317731455.26,13.0,90.66529083251959,91.8662719726561,92.14339447021472,91.72919464111331,20.4661540985107,86.23226674397783,33.1978282928467,97.68755849202476,33.06177266438803,73.0279210408529,10.984253883361752,0.8600966334342953,0.0,0.0,0.0,5.336309432983381,9.86962985992431,4
420,2016,French Polynesia,PYF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
421,2017,French Polynesia,PYF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
422,2018,French Polynesia,PYF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
423,2019,French Polynesia,PYF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
424,2020,French Polynesia,PYF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
425,2016,Gabon,GAB,14023890620.3384,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.76999998092651,10.2796401977539,0
426,2017,Gabon,GAB,14929488770.7315,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.32680988311768,16.0584392547607,1
427,2018,Gabon,GAB,16867325126.5423,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.93345999717712,14.6950798034668,2
428,2019,Gabon,GAB,16874405839.7948,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.76782989501953,14.1593904495239,3
429,2020,Gabon,GAB,15316826191.5682,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7671065330505367,15.025520324707,4
430,2016,"Gambia, The",GMB,1484579844.37143,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0244300365448,10.3577899932861,0
431,2017,"Gambia, The",GMB,1504909753.28746,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45918989181519,10.7730298042297,1
432,2018,"Gambia, The",GMB,1670670668.5939,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.36543989181519,11.1882696151733,2
433,2019,"Gambia, The",GMB,1812529104.61923,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.87529993057251,11.6035094261169,3
434,2020,"Gambia, The",GMB,1868086274.822,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.158923228581747,12.0187492370605,4
435,2016,Georgia,GEO,15141758566.7808,9.0,0.0,0.0,0.0,0.0,32.8466300964355,97.9518890380859,51.034538269043,99.3061370849609,32.8585395812988,93.4507904052734,28.1508102416992,0.413060009479523,0.0,0.0,11.08576,3.59386992454529,12.6661996841431,0
436,2017,Georgia,GEO,16242916915.7203,9.0,0.0,0.0,0.0,0.0,34.0182189941406,97.5211715698242,59.2362289428711,99.3067169189453,34.0637588500977,92.4962997436523,27.1470394134521,0.512000024318695,0.0,0.0,10.07808,3.57442998886108,12.9533596038818,1
437,2018,Georgia,GEO,17599700090.762,9.0,0.0,0.0,0.0,0.0,33.394003550211565,97.75949096679683,55.014480590820334,99.2266438802083,33.41823959350587,92.59889729817706,26.955190022786468,0.47964666287104296,0.0,0.0,9.0704,3.5210599899292,12.9514999389648,2
438,2019,Georgia,GEO,17477255562.2583,9.0,0.0,0.0,0.0,0.0,33.6676902770996,97.6632919311523,57.004451751709,99.186897277832,33.6980895996094,92.1729507446289,26.3573799133301,0.512939989566803,0.0,0.0,8.062719999999999,3.80864000320435,11.545182228088375,3
439,2020,Georgia,GEO,15846489610.8073,9.0,0.0,0.0,0.0,0.0,33.94137700398764,97.56709289550777,58.99442291259766,99.1471506754557,33.97793960571294,91.74700419108075,25.75956980387373,0.546233316262563,0.0,0.0,7.055039999999998,3.83912992477417,11.1715097427368,4
440,2016,Germany,DEU,3467498002104.33,13.0,93.7104873657227,94.4841613769531,91.6042861938477,93.2795562744141,25.5801200866699,96.5136413574219,35.6527214050293,100.0,26.1768093109131,83.0064163208008,11.5085496902466,1.32317996025085,12.92094,41.25655,25.98579,4.83923006057739,10.9105396270752,0
441,2017,Germany,DEU,3681732583768.5,13.0,93.6167068481445,94.4370574951172,91.4714508056641,93.0598297119141,25.36499977111815,96.42294692993165,35.62045097351075,100.0,25.959349632263198,83.23386001586914,11.35356998443605,1.2880699634552,12.92094,41.25655,25.98579,4.88274002075195,11.0476903915405,1
442,2018,Germany,DEU,3975347237442.99,13.0,92.7569274902344,93.6599273681641,91.7574234008789,92.4847030639648,25.1498794555664,96.3322525024414,35.5881805419922,100.0,25.7418899536133,83.4613037109375,11.1985902786255,1.25295996665955,12.92094,41.25655,25.98579,4.99274015426636,11.2301797866821,2
443,2019,Germany,DEU,3888326788627.44,13.0,92.28014755249026,93.24781036376962,91.8339920043945,92.08727645874015,24.93475914001465,96.24155807495116,35.555910110473654,100.0,25.5244302749634,83.68874740600586,11.043610572814952,1.2178499698638998,12.92094,41.25655,25.98579,5.069495201110845,11.38999986648555,3
444,2020,Germany,DEU,3846413928653.71,13.0,91.80336761474611,92.83569335937511,91.91056060791011,91.6898498535155,24.719638824462898,96.15086364746091,35.52363967895511,100.0,25.306970596313498,83.9161911010742,10.888630867004402,1.1827399730682497,12.92094,41.25655,25.98579,5.14625024795533,11.549819946289,4
445,2016,Ghana,GHA,56165172898.8695,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.52884006500244,22.0933208465576,0
446,2017,Ghana,GHA,60406382898.5174,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.62737989425659,20.0976390838623,1
447,2018,Ghana,GHA,67299280679.563,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0041298866272,18.5981693267822,2
448,2019,Ghana,GHA,68337537815.7703,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.74177479743958,16.850593566894503,3
449,2020,Ghana,GHA,68532281805.6722,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4794197082519602,15.103017807006804,4
450,2016,Gibraltar,GIB,0.0,10.0,100.0,100.0,0.0,87.5457611083984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
451,2017,Gibraltar,GIB,0.0,10.0,100.0,100.0,0.0,96.4962997436523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
452,2018,Gibraltar,GIB,0.0,10.0,100.0,100.0,0.0,105.44683837890621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
453,2019,Gibraltar,GIB,0.0,10.0,100.0,100.0,0.0,114.39737701416011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
454,2020,Gibraltar,GIB,0.0,10.0,100.0,100.0,0.0,123.34791564941402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
455,2016,Greece,GRC,193017030649.7,10.0,97.2791366577148,96.9227676391602,57.3878517150879,88.1830291748047,20.1387195587158,64.8029022216797,26.6989898681641,91.4755096435547,21.200569152832,54.6379585266113,2.4172899723053,0.51147997379303,0.0,0.0,0.0,3.35046982765197,6.94232988357544,0
456,2017,Greece,GRC,199350781053.185,10.0,97.5578384399414,97.6006774902344,56.689151763916,88.1830291748047,21.61492443084715,67.01766395568848,28.730770111084027,92.72376251220706,22.602669239044175,57.295645713806124,3.5255724787712124,0.5627099871635437,0.0,0.0,0.0,3.47220993041992,7.18391990661621,1
457,2018,Greece,GRC,211945897765.431,10.0,97.1284027099609,97.4535369873047,56.119930267334,88.1830291748047,23.0911293029785,69.23242568969725,30.76255035400395,93.9720153808594,24.004769325256348,59.95333290100095,4.633854985237125,0.6139400005340575,0.0,0.0,0.0,3.59395003318787,7.42550992965698,2
458,2019,Greece,GRC,205144152830.847,10.0,97.05303573608394,97.71892166137695,55.485969543457045,88.1830291748047,24.56733417510985,71.44718742370603,32.79433059692388,95.22026824951175,25.406869411468524,62.61102008819577,5.742137491703037,0.6651700139045713,0.0,0.0,0.0,3.7156901359558203,7.6670999526977495,3
459,2020,Greece,GRC,188835201625.91,10.0,96.97766876220699,97.9843063354492,54.8520088195801,88.1830291748047,26.0435390472412,73.6619491577148,34.8261108398438,96.4685211181641,26.8089694976807,65.2687072753906,6.85041999816895,0.716400027275085,0.0,0.0,0.0,3.8374302387237704,7.908689975738519,4
460,2016,Greenland,GRL,2707146783.13056,10.0,0.0,0.0,0.0,0.0,11.5214014053344,100.0,14.343270301818798,100.0,14.0955486297608,43.462207794189496,4.0576498508453405,0.179389998316765,0.0,0.0,0.0,11.0861396789551,0.0,0
461,2017,Greenland,GRL,2851610655.92391,10.0,0.0,0.0,0.0,0.0,11.1610708236694,100.0,14.364370346069299,100.0,13.8954591751099,43.101188659668,3.6363399028778103,0.15405000001192098,0.0,0.0,0.0,11.0285596847534,0.0,1
462,2018,Greenland,GRL,3040414278.02236,10.0,0.0,0.0,0.0,0.0,10.8007402420044,100.0,14.3854703903198,100.0,13.695369720459,42.7401695251465,3.21502995491028,0.128710001707077,0.0,0.0,0.0,10.5601902008057,0.0,2
463,2019,Greenland,GRL,2982247278.61577,10.0,0.0,0.0,0.0,0.0,10.4404096603394,100.0,14.4065704345703,100.0,13.4952802658081,42.379150390625,2.79372000694275,0.103370003402233,0.0,0.0,0.0,10.297215461731,0.0,3
464,2020,Greenland,GRL,3073947443.7775064,10.0,0.0,0.0,0.0,0.0,10.0800790786744,100.0,14.4276704788208,100.0,13.2951908111572,42.0181312561035,2.3724100589752197,0.078030005097389,0.0,0.0,0.0,10.0342407226563,0.0,4
465,2016,Grenada,GRD,1061640740.74074,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.31984,27.37425,13.58036,2.79504990577699,14.0411701202393,0
466,2017,Grenada,GRD,1125685185.18519,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.31984,27.37425,13.58036,3.17379999160767,14.0411701202393,1
467,2018,Grenada,GRD,1166523555.55556,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.31984,27.37425,13.58036,3.55255007743835,14.0411701202393,2
468,2019,Grenada,GRD,1212694407.40741,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.31984,27.37425,13.58036,3.93130016326903,14.0411701202393,3
469,2020,Grenada,GRD,1042100555.55556,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.31984,27.37425,13.58036,4.31005024909971,14.0411701202393,4
470,2016,Guam,GUM,5901000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
471,2017,Guam,GUM,6013000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
472,2018,Guam,GUM,6060000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
473,2019,Guam,GUM,6364000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
474,2020,Guam,GUM,5844000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
475,2016,Guatemala,GTM,66053725049.0138,16.0,97.437370300293,94.2040405273438,99.2386169433594,97.4363098144531,4.32202005386353,32.2936897277832,0.0,50.8050003051758,4.5054497718811,24.0180892944336,0.0456999987363815,0.0080199996009469,55.46525,13.31038,14.64296,2.94474005699158,23.4347496032715,0
476,2017,Guatemala,GTM,71654134378.5299,16.0,95.9650192260742,91.0635833740234,97.4750213623047,95.5914764404297,4.32202005386353,32.2936897277832,0.0,50.8050003051758,4.5054497718811,24.0180892944336,0.0456999987363815,0.0080199996009469,56.4745,13.14359,13.22195,2.95009994506836,23.0880508422852,1
477,2018,Guatemala,GTM,73208583758.9105,16.0,94.9454498291016,85.6745529174805,87.8368377685547,92.3878631591797,4.32202005386353,32.2936897277832,0.0,50.8050003051758,4.5054497718811,24.0180892944336,0.0456999987363815,0.0080199996009469,55.59887,13.17728,13.89463,3.13704991340637,23.7495403289795,2
478,2019,Guatemala,GTM,77020015201.3201,16.0,96.3338165283203,90.6328735351563,88.1546020507813,94.6787490844727,4.32202005386353,32.2936897277832,0.0,50.8050003051758,4.5054497718811,24.0180892944336,0.0456999987363815,0.0080199996009469,55.665679999999995,13.11073,13.520464999999998,3.19928002357483,23.7553806304932,3
479,2020,Guatemala,GTM,77604632170.5853,16.0,96.3712005615234,92.1548385620117,89.9822387695313,95.2307815551758,4.32202005386353,32.2936897277832,0.0,50.8050003051758,4.5054497718811,24.0180892944336,0.0456999987363815,0.0080199996009469,55.73249,13.044179999999999,13.146299999999998,3.29972004890442,21.141170501709,4
480,2016,Guinea,GIN,8595955581.21787,6.0,94.0970993041992,89.4920196533203,72.9767913818359,87.6740417480469,6.20741987228394,12.6291999816895,6.46050977706909,18.586799621582,0.0,7.38849020004272,2.44707989692688,0.0868699997663498,40.52155,22.6965,36.68386,2.54450011253357,15.7688598632813,0
481,2017,Guinea,GIN,10324668266.5921,6.0,94.0970993041992,89.4920196533203,72.9767913818359,87.6740417480469,6.20741987228394,12.6291999816895,6.46050977706909,18.586799621582,0.0,7.38849020004272,2.44707989692688,0.0868699997663498,40.52155,22.6965,36.68386,2.3203399181366,13.3767900466919,1
482,2018,Guinea,GIN,11857030336.5252,6.0,94.0970993041992,89.4920196533203,72.61669921875,87.6337509155273,6.20741987228394,12.6291999816895,6.46050977706909,18.586799621582,0.0,7.38849020004272,2.44707989692688,0.0868699997663498,61.64747,20.92364,17.2974,2.38432002067566,14.8701200485229,2
