,Year,Country Name,Country Code,"Compulsory education, duration (years)","Current education expenditure, secondary (% of total expenditure in secondary public institutions)","Government expenditure on education, total (% of GDP)","Government expenditure on education, total (% of government expenditure)",Weighted World Education
997,2018,Puerto Rico,PRI,0.7647058823529411,0.0,0.0,0.0,0.7647058823529411
998,2019,Puerto Rico,PRI,0.7647058823529411,0.0,0.0,0.0,0.7647058823529411
999,2020,Puerto Rico,PRI,0.7647058823529411,0.0,0.0,0.0,0.7647058823529411
1000,2016,Qatar,QAT,0.5294117647058824,0.0,0.21410809376012516,0.17701651686176564,1.4886775028114294
1001,2017,Qatar,QAT,0.5294117647058824,0.0,0.2196059037404832,0.1824021755854279,1.5158300989431326
1002,2018,Qatar,QAT,0.5294117647058824,0.0,0.22510371372084123,0.18778783430909018,1.5429826950748353
1003,2019,Qatar,QAT,0.5294117647058824,0.0,0.20812260115373973,0.18401379710905444,1.497698358340525
1004,2020,Qatar,QAT,0.5294117647058824,0.0,0.23609933368155728,0.1985591517564147,1.5972878873382408
1005,2016,Romania,ROU,0.5882352941176471,0.753916790834908,0.2205257959760324,0.20263784612556196,4.652867587786029
1006,2017,Romania,ROU,0.5882352941176471,0.7612784851786693,0.2290733338457176,0.2141872923904998,4.734057779695258
1007,2018,Romania,ROU,0.5882352941176471,0.7534549257883218,0.24752712796361565,0.22288696818054388,4.765770157739797
1008,2019,Romania,ROU,0.5882352941176471,0.7532239932650289,0.2610277939574073,0.2330115292080348,4.822221442716681
1009,2020,Romania,ROU,0.5882352941176471,0.7529930607417357,0.27452845995119884,0.24313609023552576,4.878672727693565
1010,2016,Russian Federation,RUS,0.6470588235294118,0.0,0.2782901444846235,0.23405841062265026,1.9058143443666098
1011,2017,Russian Federation,RUS,0.6470588235294118,0.0,0.3470752557810681,0.2868943963427498,2.2018925241197973
1012,2018,Russian Federation,RUS,0.6470588235294118,0.0,0.3462086486949621,0.3055589218208538,2.2561528863818974
1013,2019,Russian Federation,RUS,0.6470588235294118,0.0,0.38016790080013135,0.34130917741995564,2.431322157389541
1014,2020,Russian Federation,RUS,0.6470588235294118,0.0,0.41412715290530067,0.3770594330190573,2.606491428397185
1015,2016,Rwanda,RWA,0.35294117647058826,0.6486028582340775,0.2543340764317946,0.26161012031831465,4.240851123225431
1016,2017,Rwanda,RWA,0.35294117647058826,0.6780731909665538,0.23137265862053857,0.23606825388039587,4.236184019219068
1017,2018,Rwanda,RWA,0.35294117647058826,0.7075435236990302,0.22747186808770764,0.23020896095216356,4.3286858902986145
1018,2019,Rwanda,RWA,0.35294117647058826,0.7370138564315065,0.24831971809544584,0.22929746842490575,4.485528443662223
1019,2020,Rwanda,RWA,0.35294117647058826,0.7664841891639828,0.25215390219147366,0.22975256446425252,4.612443430902224
1020,2016,Samoa,WSM,0.47058823529411764,0.0,0.3080237342642068,0.2778139735961804,1.9200776246110722
1021,2017,Samoa,WSM,0.47058823529411764,0.0,0.3095733793321799,0.2815106611992571,1.9342669775562489
1022,2018,Samoa,WSM,0.47058823529411764,0.0,0.3354002678090437,0.316338969883806,2.0904056805636233
1023,2019,Samoa,WSM,0.47058823529411764,0.0,0.3482845110798171,0.3323069543031324,2.164078120363149
1024,2020,Samoa,WSM,0.47058823529411764,0.0,0.3559003351741766,0.34548549686929225,2.2188453962503476
1025,2016,San Marino,SMR,0.5882352941176471,0.7873330210223015,0.2490335097248214,0.25835160260372564,5.010689205467672
1026,2017,San Marino,SMR,0.5882352941176471,0.7866109067846395,0.24939353736534603,0.2791927132290651,5.071044135674092
1027,2018,San Marino,SMR,0.5882352941176471,0.7849127605582622,0.26309846015798793,0.3086537049332598,5.180044371466451
1028,2019,San Marino,SMR,0.5882352941176471,0.7851666783093153,0.2501135926463952,0.320874934479744,5.191753996086931
1029,2020,San Marino,SMR,0.5882352941176471,0.7844445640716532,0.25047362028691983,0.34171604510508347,5.252108926293349
1030,2016,Sao Tome and Principe,STP,0.35294117647058826,0.0,0.38282913231097815,0.34019484539576705,2.1391839772798455
1031,2017,Sao Tome and Principe,STP,0.35294117647058826,0.0,0.3727149051831347,0.3920404988943357,2.2744924835198645
1032,2018,Sao Tome and Principe,STP,0.35294117647058826,0.0,0.38742259449838923,0.4286140705121108,2.413628577003699
1033,2019,Sao Tome and Principe,STP,0.35294117647058826,0.0,0.43822236224571437,0.3748343858432523,2.3538890584917738
1034,2020,Sao Tome and Principe,STP,0.35294117647058826,0.0,0.45668677222395976,0.34358814241244884,2.2970791481558543
1035,2016,Saudi Arabia,SAU,0.5294117647058824,0.0,0.0,0.0,0.5294117647058824
1036,2017,Saudi Arabia,SAU,0.5294117647058824,0.0,0.0,0.0,0.5294117647058824
1037,2018,Saudi Arabia,SAU,0.5294117647058824,0.0,0.0,0.0,0.5294117647058824
1038,2019,Saudi Arabia,SAU,0.5294117647058824,0.0,0.0,0.0,0.5294117647058824
1039,2020,Saudi Arabia,SAU,0.5294117647058824,0.0,0.0,0.0,0.5294117647058824
1040,2016,Senegal,SEN,0.6470588235294118,0.7642248553010905,0.37839256136490695,0.4546257239942596,5.824620539446366
1041,2017,Senegal,SEN,0.6470588235294118,0.7640122569477206,0.34226939404763196,0.43868608528975844,5.703704895284833
1042,2018,Senegal,SEN,0.6470588235294118,0.7637996585943508,0.3595309947010562,0.45898612803387656,5.798277831410558
1043,2019,Senegal,SEN,0.6470588235294118,0.763587060240981,0.3912775103992497,0.39017126663771573,5.654475885204983
1044,2020,Senegal,SEN,0.6470588235294118,0.763374461887611,0.3955724934106972,0.470081717749506,5.901946811149768
1045,2016,Serbia,SRB,0.47058823529411764,0.7661571747878356,0.2689847929829599,0.18521762640990003,4.62883939964108
1046,2017,Serbia,SRB,0.47058823529411764,0.7651826731471819,0.27456918250911777,0.19722322532864217,4.6721269688870075
1047,2018,Serbia,SRB,0.47058823529411764,0.7642081715065282,0.26510842186960837,0.18758883181274352,4.620404260497677
1048,2019,Serbia,SRB,0.47058823529411764,0.7632336698658745,0.2678391975581143,0.1833343330531683,4.609204309033349
1049,2020,Serbia,SRB,0.47058823529411764,0.7622591682252209,0.2674573324164991,0.18270656860092438,4.602659278830773
1050,2016,Seychelles,SYC,0.5882352941176471,0.7316273613270611,0.32717614609475226,0.2497858323768945,4.9184545287460795
1051,2017,Seychelles,SYC,0.5882352941176471,0.7316273613270611,0.27213664486068917,0.21860158376754107,4.714822780449892
1052,2018,Seychelles,SYC,0.5882352941176471,0.7316273613270611,0.3329351768160052,0.25199639174289906,4.936604268286599
1053,2019,Seychelles,SYC,0.5882352941176471,0.7316273613270611,0.28969794801359633,0.23715382363982987,4.805602106372573
1054,2020,Seychelles,SYC,0.5882352941176471,0.7316273613270611,0.2772052153198777,0.19533865184285404,4.655171125594209
1055,2016,Sierra Leone,SLE,0.5294117647058824,0.7866109067846395,0.2264713247203355,0.26576895483030144,4.926104905776016
1056,2017,Sierra Leone,SLE,0.5294117647058824,0.7866109067846395,0.3430686360010986,0.42387462635471307,5.633616542910777
1057,2018,Sierra Leone,SLE,0.5294117647058824,0.6067924288700222,0.5172653059121602,0.6973171014594547,6.083063396388655
1058,2019,Sierra Leone,SLE,0.5294117647058824,0.6273499844804709,0.545076236933581,0.7458534181518421,6.366524430950454
1059,2020,Sierra Leone,SLE,0.5294117647058824,0.6254746179471059,0.6853920562499208,0.7313952748363957,6.596280173503335
1060,2016,Singapore,SGP,0.35294117647058826,0.7695843742700842,0.21275085748509184,0.0,3.8567803885211087
1061,2017,Singapore,SGP,0.35294117647058826,0.7633940263373503,0.20486417897712403,0.0,3.8162456397742375
1062,2018,Singapore,SGP,0.35294117647058826,0.7658233788692902,0.1957490307572465,0.0,3.807732753462242
1063,2019,Singapore,SGP,0.35294117647058826,0.7644762524788645,0.1947780765274967,0.0,3.80040233944104
1064,2020,Singapore,SGP,0.35294117647058826,0.7627735452151247,0.1855045549627844,0.0,3.7750444672566563
1065,2016,Sint Maarten (Dutch part),SXM,0.8235294117647058,0.0,0.0,0.0,0.8235294117647058
1066,2017,Sint Maarten (Dutch part),SXM,0.8235294117647058,0.0,0.0,0.0,0.8235294117647058
1067,2018,Sint Maarten (Dutch part),SXM,0.8235294117647058,0.0,0.0,0.0,0.8235294117647058
1068,2019,Sint Maarten (Dutch part),SXM,0.8235294117647058,0.0,0.0,0.0,0.8235294117647058
1069,2020,Sint Maarten (Dutch part),SXM,0.8235294117647058,0.0,0.0,0.0,0.8235294117647058
1070,2016,Slovak Republic,SVK,0.5882352941176471,0.7551452702402641,0.28943746832444894,0.19534738923165235,4.7737334794225585
1071,2017,Slovak Republic,SVK,0.5882352941176471,0.7534010335310665,0.2916257764899004,0.2028189539077955,4.793547842945101
1072,2018,Slovak Republic,SVK,0.5882352941176471,0.7521252633699012,0.2942300087705237,0.20270219801003772,4.793302959168412
1073,2019,Slovak Republic,SVK,0.5882352941176471,0.7506152599347198,0.2966262789935611,0.20637960239923045,4.803087699041339
1074,2020,Slovak Republic,SVK,0.5882352941176471,0.7491052564995382,0.2990225492165985,0.21005700678842312,4.812872438914265
1075,2016,Slovenia,SVN,0.5294117647058824,0.6837671960110616,0.35467996409921887,0.22120374070778684,4.637451699071927
1076,2017,Slovenia,SVN,0.5294117647058824,0.7274315070219575,0.3538000533698408,0.23111384963904902,4.840079448450541
1077,2018,Slovenia,SVN,0.5294117647058824,0.7250666091495857,0.3652900254223092,0.2416156220285271,4.885105118234424
1078,2019,Slovenia,SVN,0.5294117647058824,0.7457163157188477,0.37059505608385435,0.25182156268889727,5.008931827815673
1079,2020,Slovenia,SVN,0.5294117647058824,0.7663660222881098,0.37590008674539954,0.26202750334926733,5.1327585373969224
1080,2016,Small states,SST,0.5294117647058824,0.0,0.3933059807604615,0.28876712355488876,2.182325096891472
1081,2017,Small states,SST,0.5294117647058824,0.0,0.3717350936205959,0.322055091552799,2.239047226605471
1082,2018,Small states,SST,0.5294117647058824,0.0,0.3941740523059724,0.3070793595485882,2.238997947963592
1083,2019,Small states,SST,0.5294117647058824,0.0,0.349250242659159,0.3144006208178898,2.1711141124778695
1084,2020,Small states,SST,0.5294117647058824,0.0,0.33456499662539146,0.32294511990555674,2.1673771176733356
1085,2016,Solomon Islands,SLB,0.0,0.0,0.0,0.0,0.0
1086,2017,Solomon Islands,SLB,0.0,0.0,0.0,0.0,0.0
1087,2018,Solomon Islands,SLB,0.0,0.0,0.0,0.0,0.0
1088,2019,Solomon Islands,SLB,0.0,0.0,0.0,0.0,0.0
1089,2020,Solomon Islands,SLB,0.0,0.0,0.0,0.0,0.0
1090,2016,Somalia,SOM,0.0,0.0,0.0,0.02801470240413115,0.08404410721239346
1091,2017,Somalia,SOM,0.0,0.0,0.0,0.0363210610815002,0.10896318324450059
1092,2018,Somalia,SOM,0.0,0.0,0.0,0.06397248876676598,0.19191746630029793
1093,2019,Somalia,SOM,0.0,0.0,0.0,0.09081810569021849,0.2724543170706555
1094,2020,Somalia,SOM,0.0,0.0,0.0,0.09401259663247241,0.28203778989741723
1095,2016,South Africa,ZAF,0.5294117647058824,0.7431922516457146,0.4397986851765865,0.384556376761733,5.5354472719271115
1096,2017,South Africa,ZAF,0.5294117647058824,0.7477015372376297,0.45239501219947564,0.3988434704518185,5.621538349410808
1097,2018,South Africa,ZAF,0.5294117647058824,0.7535282624680164,0.45579404012308244,0.40272766648240943,5.663295894271341
1098,2019,South Africa,ZAF,0.5294117647058824,0.76095261106186,0.48140411803161676,0.41752803096563285,5.788614537913454
1099,2020,South Africa,ZAF,0.5294117647058824,0.7612293940133751,0.5059055825263098,0.41605897111598134,5.834317419159945
1100,2016,South Asia,SAS,0.5294117647058824,0.5741816718794522,0.2553227806153003,0.29993740778499023,4.2365962368092625
1101,2017,South Asia,SAS,0.5294117647058824,0.5741816718794522,0.23210936992181083,0.30989906731016276,4.220054393997802
1102,2018,South Asia,SAS,0.5294117647058824,0.5741816718794522,0.23679941585360947,0.24904736046735462,4.046879365332974
1103,2019,South Asia,SAS,0.5294117647058824,0.5741816718794522,0.1855704203478412,0.24169659527122725,3.9223690787330554
1104,2020,South Asia,SAS,0.5294117647058824,0.5741816718794522,0.1623196335920215,0.22228299109997296,3.8176266927076528
1105,2016,South Asia (IDA & IBRD),TSA,0.5294117647058824,0.5741816718794522,0.2553227806153003,0.29993740778499023,4.2365962368092625
1106,2017,South Asia (IDA & IBRD),TSA,0.5294117647058824,0.5741816718794522,0.23210936992181083,0.30989906731016276,4.220054393997802
1107,2018,South Asia (IDA & IBRD),TSA,0.5294117647058824,0.5741816718794522,0.23679941585360947,0.24904736046735462,4.046879365332974
1108,2019,South Asia (IDA & IBRD),TSA,0.5294117647058824,0.5741816718794522,0.1855704203478412,0.24169659527122725,3.9223690787330554
1109,2020,South Asia (IDA & IBRD),TSA,0.5294117647058824,0.5741816718794522,0.1623196335920215,0.22228299109997296,3.8176266927076528
1110,2016,South Sudan,SSD,0.47058823529411764,0.7866109067846395,0.11425581713270694,0.01775602626849212,3.898811575503566
1111,2017,South Sudan,SSD,0.47058823529411764,0.7866109067846395,0.11425581713270694,0.02287684093734073,3.914174019510112
1112,2018,South Sudan,SSD,0.47058823529411764,0.7866109067846395,0.11425581713270694,0.018473417957585416,3.9009637505708463
1113,2019,South Sudan,SSD,0.47058823529411764,0.7866109067846395,0.11425581713270694,0.018832113802132063,3.9020398381044856
1114,2020,South Sudan,SSD,0.47058823529411764,0.7866109067846395,0.11425581713270694,0.01919080964667871,3.903115925638126
1115,2016,Spain,ESP,0.5882352941176471,0.7703035178320962,0.31286513119333104,0.2122353800524363,4.931885767990002
1116,2017,Spain,ESP,0.5882352941176471,0.7654791405757332,0.31139537856134464,0.21761421819429996,4.925785268126169
1117,2018,Spain,ESP,0.5882352941176471,0.7656542003913372,0.3092033827812464,0.21371171428624958,4.910394004104237
1118,2019,Spain,ESP,0.5882352941176471,0.7633295416709577,0.3073725085752041,0.2144498814031562,4.899648122161354
1119,2020,Spain,ESP,0.5882352941176471,0.7610048829505782,0.30554163436916176,0.21518804852006287,4.888902240218472
1120,2016,Sri Lanka,LKA,0.6470588235294118,0.5741816718794522,0.2552569152302435,0.3777386938798542,4.587515423147271
1121,2017,Sri Lanka,LKA,0.6470588235294118,0.634744206222264,0.20715757533796708,0.30893984425665566,4.527170331864369
1122,2018,Sri Lanka,LKA,0.6470588235294118,0.6167665173767125,0.15802884399244538,0.2414223834995181,4.154449731519707
1123,2019,Sri Lanka,LKA,0.6470588235294118,0.7131120101955991,0.1094148083735463,0.17326422830935007,4.238129165986951
1124,2020,Sri Lanka,LKA,0.6470588235294118,0.759422122967648,0.06080077275464722,0.10510607311918202,4.121667080266844
1125,2016,St. Kitts and Nevis,KNA,0.7058823529411765,0.7866109067846395,0.0,0.0,3.8523259800797347
1126,2017,St. Kitts and Nevis,KNA,0.7058823529411765,0.7866109067846395,0.0,0.0,3.8523259800797347
1127,2018,St. Kitts and Nevis,KNA,0.7058823529411765,0.7866109067846395,0.0,0.0,3.8523259800797347
1128,2019,St. Kitts and Nevis,KNA,0.7058823529411765,0.7866109067846395,0.0,0.0,3.8523259800797347
1129,2020,St. Kitts and Nevis,KNA,0.7058823529411765,0.7866109067846395,0.0,0.0,3.8523259800797347
1130,2016,St. Lucia,LCA,0.5882352941176471,0.7866109067846395,0.38543706985033743,0.4682263433979129,5.910232091150618
1131,2017,St. Lucia,LCA,0.5882352941176471,0.7866109067846395,0.26889450817842303,0.3004168059568994,5.173718355483749
1132,2018,St. Lucia,LCA,0.5882352941176471,0.6991384920586341,0.24656877161356797,0.30482683023708873,4.792407296290586
1133,2019,St. Lucia,LCA,0.5882352941176471,0.7866109067846395,0.24161637571916428,0.30008825981857074,5.118176452150245
1134,2020,St. Lucia,LCA,0.5882352941176471,0.7866109067846395,0.26412638715182835,0.3051677306367887,5.178434887470228
1135,2016,St. Martin (French part),MAF,0.0,0.0,0.0,0.0,0.0
1136,2017,St. Martin (French part),MAF,0.0,0.0,0.0,0.0,0.0
1137,2018,St. Martin (French part),MAF,0.0,0.0,0.0,0.0,0.0
1138,2019,St. Martin (French part),MAF,0.0,0.0,0.0,0.0,0.0
1139,2020,St. Martin (French part),MAF,0.0,0.0,0.0,0.0,0.0
1140,2016,St. Vincent and the Grenadines,VCT,0.7058823529411765,0.7484893964283245,0.4242983880854118,0.4292931078583101,5.836316038400228
1141,2017,St. Vincent and the Grenadines,VCT,0.7058823529411765,0.7494342513261224,0.42419181778652615,0.4043616394657532,5.765087912215978
1142,2018,St. Vincent and the Grenadines,VCT,0.7058823529411765,0.7866109067846395,0.4213663286270902,0.40509375136902676,5.910339891440996
1143,2019,St. Vincent and the Grenadines,VCT,0.7058823529411765,0.8056716619627969,0.41990029889792946,0.39299407312438517,5.947351817961379
1144,2020,St. Vincent and the Grenadines,VCT,0.7058823529411765,0.8247324171409547,0.4184342691687687,0.3808943948797434,5.984363744481763
1145,2016,Sub-Saharan Africa,SSF,0.47058823529411764,0.0,0.2635757857036434,0.32699502830385807,1.9787248916129787
1146,2017,Sub-Saharan Africa,SSF,0.47058823529411764,0.0,0.2804606850522306,0.3453918239335701,2.067685077199289
1147,2018,Sub-Saharan Africa,SSF,0.47058823529411764,0.0,0.2695146626263115,0.3580004042769478,2.083618773377584
1148,2019,Sub-Saharan Africa,SSF,0.47058823529411764,0.0,0.26160504680235774,0.3108676576572408,1.9264013018705555
1149,2020,Sub-Saharan Africa,SSF,0.47058823529411764,0.0,0.26094813383526255,0.2994833582003485,1.8909345775656883
1150,2016,Sub-Saharan Africa (IDA & IBRD countries),TSS,0.47058823529411764,0.0,0.2635757857036434,0.32699502830385807,1.9787248916129787
1151,2017,Sub-Saharan Africa (IDA & IBRD countries),TSS,0.47058823529411764,0.0,0.2804606850522306,0.3453918239335701,2.067685077199289
1152,2018,Sub-Saharan Africa (IDA & IBRD countries),TSS,0.47058823529411764,0.0,0.2695146626263115,0.3580004042769478,2.083618773377584
1153,2019,Sub-Saharan Africa (IDA & IBRD countries),TSS,0.47058823529411764,0.0,0.26160504680235774,0.3108676576572408,1.9264013018705555
1154,2020,Sub-Saharan Africa (IDA & IBRD countries),TSS,0.47058823529411764,0.0,0.26094813383526255,0.2994833582003485,1.8909345775656883
1155,2016,Sub-Saharan Africa (excluding high income),SSA,0.47058823529411764,0.0,0.2635757857036434,0.32699502830385807,1.9787248916129787
1156,2017,Sub-Saharan Africa (excluding high income),SSA,0.47058823529411764,0.0,0.2804606850522306,0.3453918239335701,2.067685077199289
1157,2018,Sub-Saharan Africa (excluding high income),SSA,0.47058823529411764,0.0,0.2695146626263115,0.3580004042769478,2.083618773377584
1158,2019,Sub-Saharan Africa (excluding high income),SSA,0.47058823529411764,0.0,0.26160504680235774,0.3108676576572408,1.9264013018705555
1159,2020,Sub-Saharan Africa (excluding high income),SSA,0.47058823529411764,0.0,0.26094813383526255,0.2994833582003485,1.8909345775656883
1160,2016,Sudan,SDN,0.47058823529411764,0.0,0.0,0.0,0.47058823529411764
1161,2017,Sudan,SDN,0.47058823529411764,0.0,0.0,0.0,0.47058823529411764
1162,2018,Sudan,SDN,0.47058823529411764,0.0,0.0,0.0,0.47058823529411764
1163,2019,Sudan,SDN,0.47058823529411764,0.0,0.0,0.0,0.47058823529411764
1164,2020,Sudan,SDN,0.47058823529411764,0.0,0.0,0.0,0.47058823529411764
1165,2016,Suriname,SUR,0.35294117647058826,0.0,0.44257014813483275,0.34251173675149876,2.26561668299475
1166,2017,Suriname,SUR,0.35294117647058826,0.0,0.45198429309062405,0.369105706717801,2.3642268828052395
1167,2018,Suriname,SUR,0.35294117647058826,0.0,0.42098299314470616,0.313721248199793,2.1360709073593798
1168,2019,Suriname,SUR,0.35294117647058826,0.0,0.535576271127826,0.32549993916339104,2.4005935362164137
1169,2020,Suriname,SUR,0.35294117647058826,0.0,0.5665783121254904,0.2970633758165494,2.377287928171217
1170,2016,Sweden,SWE,0.5294117647058824,0.7407831037091082,0.563813483344791,0.33278507234598576,5.618526363269854
1171,2017,Sweden,SWE,0.5294117647058824,0.7487606581240841,0.5601287976167211,0.3342166630213472,5.647361981499703
1172,2018,Sweden,SWE,0.5294117647058824,0.7484910167968607,0.5654578771718723,0.3338101306081146,5.655721978061413
1173,2019,Sweden,SWE,0.5882352941176471,0.752344973340737,0.5662800740854131,0.3343226597391791,5.733143314868959
1174,2020,Sweden,SWE,0.5882352941176471,0.7561989298846132,0.5671022709989538,0.33483518887024344,5.751741122264737
1175,2016,Switzerland,CHE,0.6470588235294118,0.7171992397950993,0.3645810506292902,0.3272950255322766,5.226902960565219
1176,2017,Switzerland,CHE,0.6470588235294118,0.7171992397950993,0.36643932610589075,0.3294380225314106,5.237048502515822
1177,2018,Switzerland,CHE,0.6470588235294118,0.7171992397950993,0.3597322784708725,0.33081954593700447,5.227778977462568
1178,2019,Switzerland,CHE,0.6470588235294118,0.7171992397950993,0.35730789239166366,0.3325818061393684,5.228216985911241
1179,2020,Switzerland,CHE,0.6470588235294118,0.7171992397950993,0.35488350631245486,0.3343440663417323,5.228654994359916
1180,2016,Syrian Arab Republic,SYR,0.5294117647058824,0.0,0.0,0.0,0.5294117647058824
1181,2017,Syrian Arab Republic,SYR,0.5294117647058824,0.0,0.0,0.0,0.5294117647058824
1182,2018,Syrian Arab Republic,SYR,0.5294117647058824,0.0,0.0,0.0,0.5294117647058824
1183,2019,Syrian Arab Republic,SYR,0.5294117647058824,0.0,0.0,0.0,0.5294117647058824
1184,2020,Syrian Arab Republic,SYR,0.5294117647058824,0.0,0.0,0.0,0.5294117647058824
1185,2016,Tajikistan,TJK,0.5294117647058824,0.0,0.42653925799264875,0.3630286699329061,2.471576290489898
1186,2017,Tajikistan,TJK,0.5294117647058824,0.0,0.4320370503289172,0.3865252965286886,2.5530617549497827
1187,2018,Tajikistan,TJK,0.5294117647058824,0.0,0.4113446271031134,0.3385316732782289,2.367696038746796
1188,2019,Tajikistan,TJK,0.5294117647058824,0.0,0.4227813140061386,0.3975288795083215,2.567561031243124
1189,2020,Tajikistan,TJK,0.5294117647058824,0.0,0.42152866601063527,0.3786610776638448,2.508452329718687
1190,2016,Tanzania,TZA,0.4117647058823529,0.0,0.3035649670538975,0.6027226353720253,2.827062546106224
1191,2017,Tanzania,TZA,0.4117647058823529,0.0,0.32787845142204636,0.5198060754843766,2.6269398351795754
1192,2018,Tanzania,TZA,0.4117647058823529,0.0,0.27355383575089093,0.43688951559672795,2.2695409241743185
1193,2019,Tanzania,TZA,0.4117647058823529,0.0,0.26160504680235774,0.3539729557090793,1.9968936666143065
1194,2020,Tanzania,TZA,0.4117647058823529,0.0,0.2297356753109291,0.27105639582143054,1.6844052439685027
1195,2016,Thailand,THA,0.5294117647058824,0.0,0.2691934872702482,0.36900918905084207,2.174826306398905
1196,2017,Thailand,THA,0.5294117647058824,0.0,0.24833970884853215,0.3374654883302232,2.0384876473936164
1197,2018,Thailand,THA,0.5294117647058824,0.0,0.22621527369758188,0.3086741666786569,1.9078648121370168
1198,2019,Thailand,THA,0.5294117647058824,0.0,0.21971840245334673,0.3602563675854424,2.049617672368903
1199,2020,Thailand,THA,0.5294117647058824,0.0,0.2032267075143796,0.3573387604303092,2.007881461025569
1200,2016,Timor-Leste,TLS,0.5294117647058824,0.0,0.5978415915081395,0.15440664717781963,2.1883148892556203
1201,2017,Timor-Leste,TLS,0.5294117647058824,0.0,0.52588461993679,0.17483771011489738,2.1056941349241547
1202,2018,Timor-Leste,TLS,0.5294117647058824,0.0,0.5055192828369375,0.16792309301612834,2.044219609428142
1203,2019,Timor-Leste,TLS,0.5294117647058824,0.0,0.4593581285013364,0.17468131593528272,1.9721719695144033
1204,2020,Timor-Leste,TLS,0.5294117647058824,0.0,0.4131969741657354,0.1814395388544371,1.9001243296006645
1205,2016,Togo,TGO,0.5882352941176471,0.7624648350020734,0.27281749497549285,0.34071963735041144,5.20588853612816
1206,2017,Togo,TGO,0.5882352941176471,0.7624648350020734,0.2782967963062592,0.4930343910938136,5.6737914000198995
1207,2018,Togo,TGO,0.5882352941176471,0.7624648350020734,0.29927046631422227,0.4638242030871517,5.62810817601584
1208,2019,Togo,TGO,0.5882352941176471,0.7624648350020734,0.36775733957058954,0.5253764859555219,5.949738771133685
1209,2020,Togo,TGO,0.5882352941176471,0.7624648350020734,0.39940395443562177,0.586928768823892,6.197688849468859
1210,2016,Tonga,TON,0.8823529411764706,0.0,0.23677573748587727,0.10257525797445312,1.6636301900715844
1211,2017,Tonga,TON,0.8823529411764706,0.0,0.35420043304241083,0.15964421393451858,2.069686449064848
1212,2018,Tonga,TON,0.8823529411764706,0.0,0.47162512859894434,0.21671316989458403,2.475742708058111
1213,2019,Tonga,TON,0.8823529411764706,0.0,0.5890498241554779,0.25414026248091276,2.822873376930165
1214,2020,Tonga,TON,0.8823529411764706,0.0,0.7064745197120114,0.33085108181471495,3.287855226044638
1215,2016,Trinidad and Tobago,TTO,0.4117647058823529,0.0,0.2939406457073232,0.22231381579487441,1.6665874446816225
1216,2017,Trinidad and Tobago,TTO,0.4117647058823529,0.0,0.263550625232417,0.21065594463080195,1.5708337902395928
1217,2018,Trinidad and Tobago,TTO,0.4117647058823529,0.0,0.24319712731643092,0.20820205914651452,1.5227651379547584
1218,2019,Trinidad and Tobago,TTO,0.4117647058823529,0.0,0.2635484020771751,0.22629217242940178,1.6177380273249082
1219,2020,Trinidad and Tobago,TTO,0.4117647058823529,0.0,0.2534176542004591,0.1997942731008641,1.5179828335858634
1220,2016,Tunisia,TUN,0.5294117647058824,0.0,0.5420361250728789,0.0,1.61348401485164
1221,2017,Tunisia,TUN,0.5294117647058824,0.0,0.5420361250728789,0.0,1.61348401485164
1222,2018,Tunisia,TUN,0.5294117647058824,0.0,0.5420361250728789,0.0,1.61348401485164
1223,2019,Tunisia,TUN,0.5294117647058824,0.0,0.5420361250728789,0.0,1.61348401485164
1224,2020,Tunisia,TUN,0.5294117647058824,0.0,0.5420361250728789,0.0,1.61348401485164
1225,2016,Turkey,TUR,0.7058823529411765,0.6762878749142712,0.31782047365063437,0.2643433177710281,4.839704753212614
1226,2017,Turkey,TUR,0.7058823529411765,0.6762878749142712,0.31782047365063437,0.2643433177710281,4.839704753212614
1227,2018,Turkey,TUR,0.7058823529411765,0.6762878749142712,0.31782047365063437,0.2643433177710281,4.839704753212614
1228,2019,Turkey,TUR,0.7058823529411765,0.6762878749142712,0.31782047365063437,0.2643433177710281,4.839704753212614
1229,2020,Turkey,TUR,0.7058823529411765,0.6762878749142712,0.31782047365063437,0.2643433177710281,4.839704753212614
1230,2016,Turkmenistan,TKM,0.7058823529411765,0.0,0.23094268981034766,0.4902690278586159,2.63857481613772
1231,2017,Turkmenistan,TKM,0.7058823529411765,0.0,0.23094268981034766,0.4902690278586159,2.63857481613772
1232,2018,Turkmenistan,TKM,0.7058823529411765,0.0,0.23094268981034766,0.4902690278586159,2.63857481613772
1233,2019,Turkmenistan,TKM,0.7058823529411765,0.0,0.23094268981034766,0.4902690278586159,2.63857481613772
1234,2020,Turkmenistan,TKM,0.7058823529411765,0.0,0.23094268981034766,0.4902690278586159,2.63857481613772
1235,2016,Turks and Caicos Islands,TCA,0.7647058823529411,0.6465955816991017,0.22686058861669672,0.2522175492770445,4.561462034213875
1236,2017,Turks and Caicos Islands,TCA,0.7647058823529411,0.6465955816991017,0.2203333695390044,0.2566307840396276,4.561647300346239
1237,2018,Turks and Caicos Islands,TCA,0.7647058823529411,0.6465955816991017,0.2030517957765839,0.2544219315123655,4.520457595239613
1238,2019,Turks and Caicos Islands,TCA,0.7647058823529411,0.6465955816991017,0.25815790344745004,0.2582025590064322,4.642011693063544
1239,2020,Turks and Caicos Islands,TCA,0.7647058823529411,0.6465955816991017,0.2685903417243678,0.2476274941485909,4.631151375043856
